Time, FPS
0.462429, 276
0.463698, 276
0.464933, 276
0.466084, 276
0.467245, 276
0.46846, 276
0.469637, 276
0.47083, 276
0.472262, 276
0.473429, 276
0.474581, 276
0.475788, 273
0.476937, 273
0.47825, 273
0.479706, 273
0.48087, 273
0.482026, 273
0.483226, 273
0.484486, 273
0.485741, 273
0.487023, 273
0.488267, 273
0.489482, 273
0.490742, 273
0.492167, 273
0.493355, 270
0.494534, 270
0.495735, 270
0.49691, 270
0.498073, 270
0.499344, 270
0.50055, 270
0.501708, 270
0.502871, 270
0.504098, 270
0.505301, 270
0.506681, 270
0.507985, 270
0.509188, 270
0.510361, 267
0.51159, 267
0.51307, 267
0.514314, 267
0.51555, 267
0.516794, 267
0.518002, 267
0.519463, 267
0.520776, 267
0.522089, 267
0.523266, 267
0.524434, 267
0.525578, 267
0.526974, 267
0.528198, 264
0.529359, 264
0.530584, 264
0.531754, 264
0.533058, 264
0.534414, 264
0.535709, 264
0.536891, 264
0.538082, 264
0.539248, 264
0.540966, 264
0.542333, 264
0.543573, 264
0.544748, 264
0.545979, 388
0.547421, 388
0.548854, 388
0.550026, 388
0.551181, 388
0.552347, 388
0.553534, 388
0.555047, 388
0.556228, 388
0.557388, 388
0.558539, 388
0.559703, 388
0.560985, 388
0.562555, 388
0.563709, 820
0.564847, 820
0.565998, 820
0.567156, 820
0.568711, 820
0.569918, 820
0.571088, 820
0.572277, 820
0.573446, 820
0.574739, 820
0.576215, 820
0.577406, 820
0.57858, 820
0.579792, 820
0.580989, 821
0.582432, 821
0.583767, 821
0.584955, 821
0.586111, 821
0.587279, 821
0.58867, 821
0.58992, 821
0.591083, 821
0.592223, 821
0.593367, 821
0.594694, 821
0.596022, 821
0.597299, 821
0.598486, 822
0.599736, 822
0.600897, 822
0.602059, 822
0.603568, 822
0.604857, 822
0.606069, 822
0.607359, 822
0.608605, 822
0.61038, 822
0.61163, 822
0.612784, 822
0.613941, 822
0.615129, 822
0.616485, 821
0.617955, 821
0.619135, 821
0.62042, 821
0.621601, 821
0.622796, 821
0.624279, 821
0.62554, 821
0.626705, 821
0.627921, 821
0.629083, 821
0.630444, 821
0.631796, 821
0.633034, 821
0.634227, 822
0.63554, 822
0.636774, 822
0.63831, 822
0.639611, 822
0.64092, 822
0.642101, 822
0.643258, 822
0.644725, 822
0.645909, 822
0.647066, 822
0.648357, 822
0.649532, 822
0.650696, 822
0.652108, 817
0.653303, 817
0.654446, 817
0.655674, 817
0.656838, 817
0.658236, 817
0.659609, 817
0.660823, 817
0.661978, 817
0.663148, 817
0.664356, 817
0.665893, 817
0.667064, 817
0.668256, 817
0.669401, 817
0.670551, 817
0.671686, 817
0.673065, 817
0.67438, 817
0.675671, 817
0.676853, 817
0.678016, 817
0.679309, 817
0.680543, 817
0.681714, 817
0.682973, 817
0.68421, 817
0.685543, 817
0.687106, 812
0.68828, 812
0.689518, 812
0.691287, 812
0.69244, 812
0.693768, 812
0.694932, 812
0.696173, 812
0.697423, 812
0.698734, 812
0.700589, 812
0.701803, 812
0.703019, 812
0.70431, 810
0.705515, 810
0.706764, 810
0.708147, 810
0.709335, 810
0.71049, 810
0.711763, 810
0.712973, 810
0.714493, 810
0.715727, 810
0.717044, 810
0.71821, 810
0.719374, 810
0.72077, 810
0.722108, 808
0.723374, 808
0.724662, 808
0.725835, 808
0.727013, 808
0.728481, 808
0.729649, 808
0.730801, 808
0.73206, 808
0.733215, 808
0.734648, 808
0.735853, 808
0.737147, 808
0.738345, 808
0.739627, 806
0.740842, 806
0.742262, 806
0.743602, 806
0.744913, 806
0.746075, 806
0.747239, 806
0.748524, 806
0.749862, 806
0.751043, 806
0.752346, 806
0.753615, 806
0.754765, 806
0.756149, 806
0.757342, 806
0.758536, 806
0.759845, 806
0.761034, 806
0.762444, 806
0.763698, 806
0.765033, 806
0.766217, 806
0.767453, 806
0.768672, 806
0.770103, 806
0.771261, 806
0.772474, 806
0.773626, 806
0.774775, 807
0.776062, 807
0.777366, 807
0.778615, 807
0.77987, 807
0.781234, 807
0.782525, 807
0.784006, 807
0.785208, 807
0.78637, 807
0.787596, 807
0.788777, 807
0.790112, 807
0.79137, 807
0.792543, 807
0.793691, 807
0.794839, 807
0.796001, 807
0.797319, 807
0.798587, 807
0.799871, 807
0.801093, 807
0.802401, 807
0.803622, 807
0.805046, 807
0.806207, 807
0.807384, 807
0.8087, 807
0.810023, 803
0.811325, 803
0.812572, 803
0.81374, 803
0.81495, 803
0.816149, 803
0.817298, 803
0.81912, 803
0.82048, 803
0.821648, 803
0.822801, 803
0.823981, 803
0.825636, 803
0.826838, 804
0.828002, 804
0.829139, 804
0.830303, 804
0.83149, 804
0.832943, 804
0.834125, 804
0.835272, 804
0.836435, 804
0.837614, 804
0.83894, 804
0.840204, 804
0.841378, 804
0.842519, 804
0.843702, 804
0.844876, 804
0.84648, 804
0.847771, 804
0.848933, 804
0.850099, 804
0.851241, 804
0.852792, 804
0.853988, 804
0.85513, 804
0.856341, 804
0.857662, 804
0.858846, 804
0.86015, 804
0.861364, 807
0.862583, 807
0.863786, 807
0.864946, 807
0.866109, 807
0.867615, 807
0.86878, 807
0.869952, 807
0.871087, 807
0.872349, 807
0.873801, 807
0.874997, 807
0.876214, 807
0.877569, 807
0.878726, 807
0.880007, 807
0.881305, 807
0.882486, 807
0.883696, 807
0.885028, 807
0.886173, 807
0.887646, 807
0.888879, 807
0.890112, 807
0.891272, 807
0.892463, 807
0.893614, 807
0.895027, 807
0.896267, 807
0.89754, 807
0.898701, 807
0.899892, 807
0.901179, 807
0.90254, 807
0.903761, 807
0.905066, 807
0.90621, 807
0.907366, 807
0.90879, 807
0.910058, 807
0.911225, 807
0.912664, 807
0.913837, 807
0.915091, 807
0.916376, 807
0.917561, 807
0.918705, 807
0.919912, 807
0.921063, 807
0.92244, 807
0.9238, 807
0.925154, 807
0.926305, 807
0.927495, 807
0.928884, 807
0.930193, 807
0.93135, 810
0.932685, 810
0.93384, 810
0.934986, 810
0.936404, 810
0.937852, 810
0.939027, 810
0.940341, 810
0.941586, 810
0.94331, 810
0.944686, 810
0.945927, 810
0.947128, 810
0.948347, 811
0.94972, 811
0.95097, 811
0.952268, 811
0.953459, 811
0.954673, 811
0.955882, 811
0.957315, 811
0.958735, 811
0.959934, 811
0.961104, 811
0.962236, 811
0.963367, 811
0.964782, 811
0.966104, 808
0.967279, 808
0.968525, 808
0.969718, 808
0.971122, 808
0.972444, 808
0.973779, 808
0.97496, 808
0.976234, 808
0.977565, 808
0.978963, 808
0.980195, 808
0.981527, 808
0.982784, 808
0.983985, 808
0.98544, 808
0.986618, 808
0.987768, 808
0.988934, 808
0.990098, 808
0.991572, 808
0.992923, 808
0.994189, 808
0.995349, 808
0.996545, 808
0.997762, 808
0.999243, 808
1.00052, 806
1.00168, 806
1.00284, 806
1.00407, 806
1.00536, 806
1.00672, 806
1.00795, 806
1.00911, 806
1.01026, 806
1.0114, 806
1.01279, 806
1.01413, 806
1.01537, 806
1.01656, 806
1.01777, 806
1.01916, 806
1.02052, 806
1.02176, 806
1.02296, 806
1.02419, 806
1.02541, 806
1.02696, 806
1.02819, 806
1.02936, 806
1.03056, 806
1.03175, 806
1.03295, 806
1.03432, 806
1.03557, 805
1.03673, 805
1.03787, 805
1.0391, 805
1.04063, 805
1.04182, 805
1.04302, 805
1.04428, 805
1.0455, 805
1.04671, 805
1.04813, 805
1.04931, 805
1.05048, 805
1.05165, 805
1.05286, 805
1.05427, 805
1.05568, 805
1.05687, 805
1.05806, 805
1.05931, 805
1.06059, 805
1.06195, 805
1.06316, 805
1.06432, 805
1.06552, 805
1.0667, 805
1.06811, 805
1.06933, 805
1.07063, 803
1.07186, 803
1.07305, 803
1.07419, 803
1.07555, 803
1.07676, 803
1.0779, 803
1.07905, 803
1.08028, 803
1.08142, 803
1.08285, 803
1.08411, 803
1.0853, 803
1.08649, 803
1.08794, 797
1.0894, 797
1.09062, 797
1.09182, 797
1.09301, 797
1.09423, 797
1.09568, 797
1.09712, 797
1.09836, 797
1.09964, 797
1.10086, 797
1.10202, 797
1.10358, 797
1.10478, 796
1.1061, 796
1.10726, 796
1.10853, 796
1.10992, 796
1.11115, 796
1.11245, 796
1.11367, 796
1.11482, 796
1.11601, 796
1.11734, 796
1.11858, 796
1.11985, 796
1.12103, 796
1.12217, 797
1.12354, 797
1.12477, 797
1.12595, 797
1.12709, 797
1.12839, 797
1.12959, 797
1.131, 797
1.13227, 797
1.13351, 797
1.13472, 797
1.13603, 797
1.13731, 797
1.13867, 797
1.13993, 799
1.14107, 799
1.14223, 799
1.14338, 799
1.14489, 799
1.14609, 799
1.14723, 799
1.14842, 799
1.1496, 799
1.15078, 799
1.15217, 799
1.15344, 799
1.15461, 799
1.1558, 799
1.15701, 799
1.15825, 799
1.15959, 799
1.16081, 799
1.16201, 799
1.16319, 799
1.16436, 799
1.16582, 799
1.167, 799
1.16823, 799
1.16939, 799
1.17058, 799
1.17178, 799
1.17314, 799
1.17439, 802
1.17565, 802
1.17679, 802
1.17799, 802
1.17933, 802
1.18063, 802
1.18181, 802
1.18295, 802
1.18429, 802
1.18545, 802
1.18691, 802
1.18813, 802
1.18933, 802
1.19048, 802
1.19166, 801
1.19299, 801
1.19421, 801
1.19537, 801
1.19661, 801
1.19778, 801
1.19893, 801
1.20028, 801
1.20151, 801
1.20266, 801
1.20385, 801
1.20501, 801
1.20615, 801
1.20772, 801
1.20891, 809
1.21004, 809
1.21124, 809
1.21247, 809
1.2137, 809
1.21506, 809
1.2163, 809
1.21746, 809
1.21863, 809
1.21979, 809
1.22127, 809
1.22248, 809
1.22373, 809
1.22488, 809
1.22604, 812
1.22722, 812
1.22863, 812
1.22979, 812
1.23099, 812
1.23218, 812
1.23343, 812
1.23489, 812
1.23614, 812
1.23732, 812
1.23854, 812
1.23972, 812
1.24093, 812
1.24234, 812
1.24356, 815
1.24472, 815
1.24587, 815
1.24702, 815
1.24841, 815
1.24966, 815
1.25091, 815
1.25214, 815
1.25338, 815
1.25457, 815
1.25609, 815
1.25731, 815
1.25853, 815
1.25971, 815
1.26092, 816
1.26206, 816
1.26354, 816
1.26472, 816
1.26587, 816
1.26702, 816
1.26829, 816
1.26971, 816
1.27089, 816
1.2721, 816
1.27334, 816
1.27449, 816
1.27573, 816
1.2771, 816
1.27827, 817
1.27944, 817
1.28064, 817
1.28183, 817
1.28318, 817
1.28455, 817
1.2858, 817
1.28701, 817
1.28827, 817
1.28948, 817
1.29102, 817
1.29227, 817
1.29343, 817
1.29456, 817
1.29579, 815
1.29715, 815
1.29841, 815
1.29958, 815
1.30074, 815
1.30189, 815
1.30306, 815
1.30442, 815
1.30567, 815
1.30692, 815
1.30811, 815
1.30932, 815
1.31047, 815
1.3118, 815
1.31302, 814
1.31418, 814
1.31531, 814
1.31647, 814
1.31774, 814
1.31902, 814
1.32019, 814
1.32138, 814
1.32254, 814
1.32378, 814
1.32503, 814
1.32625, 814
1.32752, 814
1.3287, 814
1.32985, 818
1.33106, 818
1.33252, 818
1.33376, 818
1.3349, 818
1.33613, 818
1.33727, 818
1.33855, 818
1.3398, 818
1.34109, 818
1.34225, 818
1.34356, 818
1.34472, 818
1.34601, 818
1.34724, 818
1.34855, 818
1.34974, 818
1.3509, 818
1.35208, 818
1.35329, 818
1.35448, 818
1.3557, 818
1.35686, 818
1.35809, 818
1.35925, 818
1.36047, 818
1.36162, 818
1.36284, 818
1.36405, 817
1.36522, 817
1.36636, 817
1.36766, 817
1.36882, 817
1.36997, 817
1.3711, 817
1.37233, 817
1.37353, 817
1.37468, 817
1.37604, 817
1.3772, 817
1.37835, 817
1.37954, 817
1.38075, 817
1.38201, 817
1.38323, 817
1.3845, 817
1.38573, 817
1.38694, 817
1.38827, 817
1.38953, 817
1.39073, 817
1.39203, 817
1.3932, 817
1.39459, 817
1.39589, 817
1.39709, 817
1.39827, 816
1.39944, 816
1.4006, 816
1.40181, 816
1.40301, 816
1.40424, 816
1.40554, 816
1.40682, 816
1.40815, 816
1.40934, 816
1.41055, 816
1.41174, 816
1.4129, 816
1.41405, 816
1.4152, 819
1.41638, 819
1.41758, 819
1.41873, 819
1.41995, 819
1.42116, 819
1.4224, 819
1.4237, 819
1.42491, 819
1.42606, 819
1.42723, 819
1.42842, 819
1.42962, 819
1.43085, 819
1.43201, 819
1.43323, 819
1.43437, 819
1.43558, 819
1.43673, 819
1.43788, 819
1.43902, 819
1.44025, 819
1.4414, 819
1.44255, 819
1.44372, 819
1.44486, 819
1.44605, 819
1.44726, 819
1.44844, 819
1.44966, 818
1.45081, 818
1.45202, 818
1.45315, 818
1.45435, 818
1.45566, 818
1.45686, 818
1.45818, 818
1.4594, 818
1.46058, 818
1.46175, 818
1.46295, 818
1.46427, 818
1.46552, 818
1.46674, 818
1.46796, 818
1.46918, 818
1.47045, 818
1.4718, 818
1.47297, 818
1.47413, 818
1.47527, 818
1.4765, 818
1.47795, 818
1.4792, 818
1.48044, 818
1.48171, 818
1.48289, 818
1.48419, 818
1.48554, 818
1.48677, 818
1.48806, 818
1.48923, 818
1.49039, 818
1.49174, 818
1.49302, 818
1.49423, 818
1.49544, 818
1.49676, 818
1.49792, 818
1.49933, 818
1.50061, 818
1.50185, 819
1.50303, 819
1.50427, 819
1.50581, 819
1.50706, 819
1.50832, 819
1.50954, 819
1.51072, 819
1.51195, 819
1.51319, 819
1.51436, 819
1.51554, 819
1.51678, 819
1.51797, 819
1.5192, 820
1.52049, 820
1.52177, 820
1.52295, 820
1.52421, 820
1.52537, 820
1.52662, 820
1.52786, 820
1.52907, 820
1.53023, 820
1.53139, 820
1.53257, 820
1.53376, 820
1.53499, 820
1.53628, 818
1.53747, 818
1.53863, 818
1.5399, 818
1.54119, 818
1.54239, 818
1.54357, 818
1.54475, 818
1.5459, 818
1.54705, 818
1.54848, 818
1.54964, 818
1.55094, 818
1.55215, 818
1.55332, 820
1.55461, 820
1.55585, 820
1.55701, 820
1.55817, 820
1.55933, 820
1.56056, 820
1.56186, 820
1.5631, 820
1.56439, 820
1.56561, 820
1.5668, 820
1.56826, 820
1.56952, 820
1.57078, 819
1.57207, 819
1.5735, 819
1.57473, 819
1.576, 819
1.57724, 819
1.57852, 819
1.57979, 819
1.58102, 819
1.58244, 819
1.58371, 819
1.58493, 819
1.58617, 819
1.58735, 819
1.58864, 819
1.58996, 819
1.59117, 819
1.59239, 819
1.5936, 819
1.59482, 819
1.59619, 819
1.59747, 819
1.59867, 819
1.59991, 819
1.60111, 819
1.60246, 819
1.60377, 819
1.60499, 819
1.60618, 824
1.60739, 824
1.60861, 824
1.60992, 824
1.61123, 824
1.61247, 824
1.6137, 824
1.6149, 824
1.61634, 824
1.61762, 824
1.61886, 824
1.6201, 824
1.6213, 824
1.62252, 824
1.62393, 821
1.62516, 821
1.62639, 821
1.62762, 821
1.62888, 821
1.63007, 821
1.63138, 821
1.6326, 821
1.63377, 821
1.63491, 821
1.6361, 821
1.63735, 821
1.63869, 821
1.64001, 821
1.64126, 818
1.64253, 818
1.64378, 818
1.64514, 818
1.64637, 818
1.64767, 818
1.64886, 818
1.65006, 818
1.65157, 818
1.65285, 818
1.65404, 818
1.6552, 818
1.65645, 818
1.65772, 818
1.65917, 814
1.6605, 814
1.66177, 814
1.663, 814
1.66432, 814
1.66575, 814
1.66699, 814
1.6683, 814
1.66954, 814
1.67079, 814
1.67233, 814
1.67363, 814
1.67491, 814
1.67621, 812
1.67749, 812
1.67888, 812
1.68036, 812
1.68164, 812
1.68287, 812
1.68416, 812
1.6854, 812
1.68681, 812
1.68813, 812
1.68941, 812
1.69066, 812
1.69197, 812
1.69341, 807
1.69466, 807
1.69596, 807
1.69717, 807
1.69834, 807
1.69955, 807
1.70083, 807
1.70216, 807
1.7035, 807
1.70467, 807
1.70584, 807
1.70708, 807
1.7084, 807
1.7096, 807
1.71074, 808
1.71197, 808
1.71318, 808
1.71454, 808
1.7158, 808
1.71705, 808
1.71826, 808
1.7195, 808
1.7209, 808
1.72218, 808
1.72339, 808
1.72461, 808
1.72582, 808
1.72705, 808
1.72851, 802
1.72974, 802
1.73092, 802
1.7322, 802
1.73346, 802
1.73488, 802
1.73617, 802
1.73732, 802
1.73854, 802
1.73978, 802
1.74092, 802
1.74222, 802
1.7437, 802
1.74495, 802
1.74616, 801
1.74736, 801
1.74882, 801
1.75006, 801
1.75124, 801
1.75247, 801
1.75372, 801
1.7549, 801
1.75631, 801
1.75756, 801
1.75876, 801
1.76001, 801
1.7612, 801
1.76269, 801
1.76392, 801
1.76511, 801
1.76629, 801
1.76761, 801
1.76881, 801
1.77018, 801
1.77139, 801
1.77261, 801
1.77383, 801
1.77503, 801
1.7765, 801
1.7778, 801
1.77906, 801
1.78039, 801
1.78166, 800
1.783, 800
1.78432, 800
1.78553, 800
1.78682, 800
1.78812, 800
1.7894, 800
1.79084, 800
1.79215, 800
1.7934, 800
1.79463, 800
1.79585, 800
1.79721, 800
1.79848, 798
1.79977, 798
1.80097, 798
1.80222, 798
1.80342, 798
1.8047, 798
1.80597, 798
1.80719, 798
1.80838, 798
1.8096, 798
1.8109, 798
1.81221, 798
1.81343, 798
1.8147, 798
1.81595, 797
1.8171, 797
1.81835, 797
1.81971, 797
1.82091, 797
1.82211, 797
1.82332, 797
1.82462, 797
1.82594, 797
1.82716, 797
1.8284, 797
1.82961, 797
1.83081, 797
1.83223, 797
1.83344, 797
1.83464, 797
1.8359, 797
1.83706, 797
1.83822, 797
1.83959, 797
1.84088, 797
1.8421, 797
1.84329, 797
1.84453, 797
1.84576, 797
1.84703, 797
1.84821, 797
1.84935, 797
1.8505, 797
1.85168, 797
1.85297, 797
1.8542, 797
1.85554, 797
1.85676, 797
1.85795, 797
1.85914, 797
1.86058, 797
1.86189, 797
1.86307, 797
1.86434, 797
1.86551, 797
1.86691, 797
1.86816, 797
1.86934, 797
1.87059, 797
1.8718, 797
1.87301, 797
1.87433, 797
1.87559, 797
1.87679, 797
1.87802, 797
1.87918, 797
1.88063, 797
1.8819, 797
1.8831, 797
1.88435, 797
1.88559, 797
1.88682, 797
1.88823, 797
1.88952, 797
1.89074, 797
1.89198, 797
1.89315, 797
1.89439, 797
1.89566, 797
1.89686, 797
1.89802, 797
1.89916, 797
1.90039, 797
1.90172, 797
1.903, 795
1.9042, 795
1.90535, 795
1.90653, 795
1.90774, 795
1.90903, 795
1.9102, 795
1.91135, 795
1.91256, 795
1.9137, 795
1.91496, 795
1.91626, 795
1.91747, 795
1.91863, 795
1.91983, 795
1.921, 795
1.92228, 795
1.9235, 795
1.92469, 795
1.92584, 795
1.92701, 795
1.9282, 795
1.92945, 795
1.93063, 795
1.93182, 795
1.93298, 795
1.93412, 795
1.93529, 795
1.93649, 795
1.93768, 794
1.93886, 794
1.94003, 794
1.94118, 794
1.94237, 794
1.94359, 794
1.94485, 794
1.946, 794
1.94719, 794
1.94838, 794
1.9496, 794
1.95078, 794
1.95208, 794
1.95323, 794
1.95438, 794
1.95558, 794
1.95674, 794
1.95812, 794
1.95943, 794
1.96066, 794
1.96195, 794
1.96312, 794
1.96446, 794
1.96572, 794
1.96723, 794
1.96849, 794
1.96972, 794
1.97097, 794
1.97219, 794
1.97332, 794
1.97447, 794
1.97572, 794
1.97692, 794
1.97819, 794
1.97937, 794
1.98058, 794
1.98174, 794
1.98296, 794
1.98415, 794
1.98537, 794
1.98668, 794
1.98805, 794
1.98923, 795
1.99038, 795
1.99174, 795
1.99302, 795
1.99433, 795
1.99555, 795
1.99671, 795
1.99785, 795
1.99922, 795
2.00041, 795
2.00157, 795
2.00276, 795
2.0039, 795
2.00504, 795
2.00628, 796
2.00751, 796
2.0087, 796
2.00985, 796
2.01099, 796
2.01226, 796
2.01353, 796
2.01475, 796
2.01604, 796
2.01723, 796
2.01839, 796
2.01977, 796
2.02099, 796
2.02234, 796
2.02368, 794
2.02485, 794
2.02608, 794
2.02738, 794
2.02855, 794
2.02971, 794
2.03091, 794
2.03213, 794
2.03344, 794
2.03465, 794
2.03585, 794
2.03702, 794
2.03819, 794
2.03932, 794
2.04053, 794
2.04175, 794
2.0429, 794
2.04409, 794
2.04526, 794
2.0464, 794
2.04768, 794
2.04887, 794
2.05003, 794
2.05117, 794
2.05242, 794
2.0536, 794
2.05487, 794
2.05609, 794
2.05731, 796
2.05847, 796
2.05964, 796
2.06085, 796
2.06209, 796
2.06329, 796
2.06452, 796
2.0657, 796
2.06697, 796
2.0684, 796
2.06958, 796
2.07077, 796
2.07195, 796
2.07311, 796
2.07428, 796
2.07545, 796
2.07664, 796
2.07786, 796
2.0791, 796
2.08034, 796
2.08183, 796
2.08306, 796
2.08429, 796
2.08546, 796
2.08662, 796
2.08785, 796
2.0893, 796
2.09056, 796
2.09182, 796
2.09299, 796
2.09421, 796
2.09554, 796
2.09682, 796
2.09802, 796
2.09917, 796
2.10035, 796
2.10161, 796
2.10292, 796
2.10427, 796
2.10543, 796
2.10664, 796
2.10798, 796
2.10922, 797
2.11052, 797
2.1118, 797
2.11298, 797
2.1142, 797
2.11535, 797
2.11687, 797
2.11809, 797
2.11926, 797
2.12048, 797
2.12171, 797
2.12292, 797
2.1242, 797
2.12536, 797
2.12651, 798
2.12768, 798
2.12887, 798
2.13004, 798
2.13129, 798
2.13252, 798
2.13375, 798
2.13496, 798
2.13629, 798
2.13772, 798
2.13904, 798
2.14028, 798
2.14151, 798
2.1427, 798
2.14406, 799
2.14535, 799
2.14658, 799
2.14788, 799
2.14907, 799
2.15022, 799
2.15154, 799
2.15276, 799
2.15391, 799
2.15506, 799
2.15624, 799
2.15738, 799
2.15872, 799
2.16003, 799
2.16119, 801
2.16235, 801
2.16362, 801
2.16478, 801
2.16607, 801
2.16724, 801
2.16844, 801
2.16961, 801
2.17076, 801
2.17199, 801
2.17321, 801
2.17435, 801
2.17561, 801
2.1768, 801
2.17798, 807
2.17938, 807
2.18066, 807
2.1819, 807
2.18305, 807
2.18435, 807
2.1855, 807
2.1868, 807
2.1881, 807
2.18925, 807
2.19042, 807
2.19165, 807
2.19286, 807
2.19407, 807
2.19527, 810
2.19648, 810
2.19768, 810
2.19883, 810
2.20022, 810
2.20154, 810
2.2027, 810
2.20393, 810
2.20515, 810
2.20632, 810
2.20778, 810
2.20906, 810
2.21027, 810
2.21152, 810
2.2128, 813
2.21422, 813
