Time, FPS
9.13138, 811
9.13255, 811
9.13389, 811
9.13521, 811
9.13646, 811
9.13768, 811
9.1389, 811
9.14038, 811
9.14171, 811
9.14299, 814
9.14418, 814
9.14545, 814
9.1467, 814
9.14806, 814
9.14926, 814
9.15046, 814
9.1518, 814
9.15308, 814
9.15452, 814
9.15573, 814
9.15694, 814
9.15819, 814
9.1594, 814
9.16063, 813
9.16204, 813
9.16321, 813
9.16438, 813
9.16553, 813
9.16672, 813
9.16806, 813
9.16929, 813
9.17051, 813
9.17185, 813
9.17306, 813
9.1745, 813
9.17581, 813
9.17706, 813
9.17832, 813
9.17957, 813
9.18077, 813
9.18223, 813
9.18351, 813
9.18468, 813
9.18587, 813
9.18713, 813
9.18835, 813
9.18969, 813
9.19102, 813
9.1923, 813
9.19351, 813
9.19471, 813
9.19603, 810
9.19728, 810
9.19853, 810
9.19974, 810
9.20095, 810
9.20232, 810
9.20373, 810
9.20498, 810
9.20617, 810
9.20734, 810
9.20849, 810
9.20985, 810
9.21113, 810
9.2123, 810
9.21356, 810
9.21478, 810
9.21595, 810
9.21732, 810
9.2186, 810
9.21982, 810
9.22103, 810
9.22232, 810
9.22368, 810
9.22495, 810
9.22618, 810
9.22737, 810
9.22859, 810
9.22987, 810
9.23129, 804
9.23257, 804
9.23383, 804
9.23512, 804
9.23628, 804
9.23762, 804
9.23885, 804
9.2401, 804
9.24137, 804
9.24259, 804
9.24391, 804
9.24524, 804
9.2465, 804
9.24768, 804
9.24893, 804
9.25018, 804
9.25168, 804
9.25301, 804
9.25426, 804
9.25543, 804
9.25658, 804
9.25783, 804
9.25918, 804
9.26037, 804
9.26165, 804
9.26289, 804
9.26404, 804
9.26545, 804
9.26669, 804
9.26787, 804
9.2691, 804
9.2704, 804
9.27181, 804
9.27321, 804
9.27442, 804
9.27563, 804
9.27686, 804
9.27811, 804
9.27949, 804
9.28083, 804
9.28207, 804
9.28327, 804
9.28446, 804
9.28566, 804
9.28702, 804
9.28826, 804
9.28941, 804
9.29058, 804
9.29187, 804
9.29325, 804
9.29454, 804
9.29574, 804
9.29701, 804
9.29825, 804
9.29957, 804
9.30098, 804
9.30227, 801
9.30362, 801
9.30482, 801
9.30602, 801
9.3074, 801
9.30867, 801
9.30982, 801
9.31119, 801
9.31243, 801
9.31369, 801
9.31498, 801
9.3162, 801
9.31743, 801
9.31864, 801
9.31993, 802
9.32142, 802
9.32266, 802
9.32387, 802
9.3251, 802
9.32634, 802
9.32757, 802
9.32881, 802
9.33002, 802
9.33127, 802
9.33246, 802
9.33373, 802
9.3351, 802
9.3363, 802
9.33746, 802
9.33871, 802
9.33997, 802
9.34126, 802
9.34269, 802
9.34391, 802
9.34508, 802
9.34629, 802
9.34751, 802
9.34885, 802
9.35015, 802
9.35137, 802
9.35254, 802
9.35377, 802
9.35504, 802
9.35638, 802
9.35764, 802
9.35889, 802
9.36011, 802
9.36134, 802
9.36265, 802
9.36387, 802
9.36508, 802
9.3663, 802
9.36746, 802
9.3687, 802
9.37005, 802
9.37129, 802
9.37262, 800
9.3738, 800
9.37507, 800
9.37632, 800
9.3775, 800
9.37871, 800
9.37993, 800
9.38123, 800
9.38245, 800
9.38385, 800
9.38505, 800
9.38624, 800
9.38746, 800
9.38873, 800
9.3903, 791
9.39162, 791
9.39281, 791
9.39404, 791
9.39532, 791
9.3966, 791
9.39789, 791
9.39917, 791
9.40042, 791
9.40171, 791
9.40301, 791
9.40434, 791
9.40569, 791
9.40692, 791
9.4081, 791
9.40933, 791
9.41065, 791
9.41205, 791
9.41327, 791
9.41445, 791
9.41563, 791
9.41689, 791
9.41822, 791
9.41957, 791
9.42079, 791
9.42207, 791
9.42338, 791
9.42477, 788
9.42615, 788
9.42734, 788
9.42855, 788
9.42975, 788
9.43107, 788
9.43251, 788
9.43383, 788
9.43511, 788
9.43629, 788
9.43749, 788
9.43879, 788
9.44007, 788
9.44133, 788
9.44257, 786
9.44374, 786
9.44493, 786
9.44626, 786
9.44754, 786
9.44881, 786
9.45007, 786
9.45141, 786
9.45281, 786
9.45405, 786
9.45522, 786
9.45637, 786
9.45753, 786
9.45872, 786
9.4601, 783
9.4614, 783
9.46262, 783
9.46386, 783
9.46507, 783
9.46642, 783
9.46772, 783
9.46889, 783
9.47013, 783
9.47143, 783
9.4726, 783
9.47391, 783
9.47525, 783
9.47645, 783
9.47765, 783
9.47893, 783
9.4802, 783
9.48161, 783
9.48282, 783
9.48414, 783
9.48532, 783
9.48657, 783
9.48791, 783
9.48912, 783
9.49039, 783
9.49163, 783
9.49285, 783
9.49421, 783
9.49558, 784
9.49679, 784
9.49799, 784
9.49916, 784
9.50035, 784
9.50166, 784
9.50297, 784
9.5042, 784
9.50548, 784
9.50668, 784
9.50798, 784
9.5094, 784
9.51058, 784
9.51185, 784
9.51312, 785
9.51432, 785
9.51569, 785
9.51693, 785
9.51823, 785
9.51945, 785
9.52066, 785
9.52191, 785
9.52334, 785
9.52458, 785
9.52577, 785
9.52699, 785
9.5282, 785
9.52967, 785
9.53097, 787
9.53218, 787
9.53341, 787
9.5347, 787
9.53593, 787
9.53713, 787
9.53832, 787
9.53954, 787
9.54073, 787
9.54199, 787
9.54332, 787
9.5445, 787
9.54566, 787
9.54685, 787
9.54802, 786
9.54918, 786
9.55053, 786
9.55181, 786
9.55312, 786
9.55441, 786
9.55561, 786
9.55698, 786
9.55818, 786
9.55934, 786
9.56049, 786
9.56169, 786
9.56297, 786
9.56434, 786
9.56562, 784
9.56682, 784
9.56806, 784
9.56925, 784
9.57049, 784
9.57185, 784
9.57314, 784
9.57438, 784
9.57563, 784
9.57678, 784
9.57821, 784
9.57949, 784
9.58082, 784
9.58207, 784
9.58328, 785
9.58452, 785
9.58587, 785
9.58706, 785
9.58822, 785
9.58936, 785
9.59062, 785
9.592, 785
9.59322, 785
9.59452, 785
9.59575, 785
9.59692, 785
9.59834, 785
9.59953, 785
9.60088, 784
9.6021, 784
9.60327, 784
9.60443, 784
9.6057, 784
9.60697, 784
9.60819, 784
9.60946, 784
9.61078, 784
9.61212, 784
9.61351, 784
9.61476, 784
9.61599, 784
9.61721, 784
9.61843, 783
9.61988, 783
9.62115, 783
9.62236, 783
9.62358, 783
9.6248, 783
9.62612, 783
9.62751, 783
9.62871, 783
9.62993, 783
9.63119, 783
9.6324, 783
9.63388, 783
9.63514, 782
9.63633, 782
9.63756, 782
9.6388, 782
9.64018, 782
9.64157, 782
9.64279, 782
9.64402, 782
9.6452, 782
9.64642, 782
9.64777, 782
9.64896, 782
9.65023, 782
9.65144, 782
9.6526, 783
9.65401, 783
9.65526, 783
9.65644, 783
9.6576, 783
9.65877, 783
9.65993, 783
9.66134, 783
9.66261, 783
9.66391, 783
9.66511, 783
9.66628, 783
9.6676, 783
9.6689, 783
9.67023, 782
9.67147, 782
9.67262, 782
9.67384, 782
